limit_bal,marriage,age,bill_amt,pay_amt,default,other,post-grad,primary,secondary,customer_segments
-0.5801620094518020,0,35,0.240152298328142,-0.3405258650031390,0,0,0,0,1,0
1.4918144650735900,1,43,-0.5289383540617010,1.6488752334834400,0,0,0,1,0,0
-0.11972279289060400,0,27,0.5638647595095240,-0.11966811331780600,0,0,0,1,0,2
-0.8871214871592670,1,22,-0.46317042839051100,-0.48623532749276700,0,0,1,0,0,2
-1.1173410954398700,1,38,-0.43870799989127500,-0.4514755886673220,1,0,0,0,1,0
-0.19646266231747000,0,32,-0.6451913531728400,-0.31766338694287,0,0,0,1,0,2
1.64529420392732,0,30,-0.33646320031127000,0.2125414199991970,0,0,0,1,0,2
2.4126928981959800,1,63,6.486986346431900,1.838171434721060,0,0,0,1,0,1
-0.8871214871592670,0,22,-0.14756538142998300,-0.4298192845095140,1,0,1,0,0,2
-0.8103816177324000,0,26,0.20723977911841000,-0.3083429522420410,0,0,0,0,1,2
-0.7336417483055340,0,24,-0.5973464463235450,-0.03399321551881240,0,0,0,0,1,2
-0.6569018788786680,1,36,-0.6343243547967610,-0.3215560390826280,0,0,0,0,1,0
1.415074595646720,0,52,-0.6521798767343330,-0.2760321119458330,0,0,0,1,0,1
-0.27320253174433700,0,38,1.0870357059348000,4.703693395085570,0,0,0,0,1,0
1.4918144650735900,1,35,-0.6823068514487150,-0.5553710225383290,0,0,0,0,1,0
1.2615948567929900,1,31,0.9796689312482530,0.0430922620656919,0,0,0,1,0,2
-0.8871214871592670,1,47,-0.43891049054424600,-0.42744348742891000,0,0,1,0,0,1
0.8778955096586570,1,41,1.5389273464804800,0.18668178254493600,0,0,0,0,1,0
-0.5034221400249350,0,24,0.18945175406516100,-0.22886340221477500,0,0,0,1,0,2
-0.8871214871592670,0,41,-0.3714888912071300,-0.455386516169239,0,0,0,0,1,0
-1.040601226013000,0,24,-0.3752531405251700,-0.4400169365939500,1,0,0,1,0,2
0.5709360319511920,0,28,-0.6613464728322630,-0.4154548498529420,0,0,0,1,0,2
-0.6569018788786680,0,26,-0.4236380224490530,-0.4146507339179680,1,0,0,0,1,2
1.7987739427810500,1,34,-0.4942345713833850,0.5026079681787250,0,0,0,0,1,0
0.5709360319511920,0,38,-0.13630638191802500,-0.35300793735738700,0,0,0,0,1,0
-0.8871214871592670,0,37,0.07278338951203160,-0.3683226908462,1,0,1,0,0,0
2.182473289915380,1,40,-0.6807025024290270,-0.5553710225383290,1,0,0,1,0,0
-0.4266822705980690,1,48,-0.6807025024290270,-0.5553710225383290,0,0,0,1,0,1
1.108115117939260,1,35,3.5418454680994100,0.43100509924176800,1,0,0,0,1,0
-1.1173410954398700,0,27,-0.389687089634344,-0.47664076235956100,0,0,0,1,0,2
-1.1173410954398700,0,23,-0.6807025024290270,-0.5553710225383290,0,0,0,0,1,2
0.26397655424372700,0,52,0.9228287665458480,-0.1522896347707080,0,0,1,0,0,1
0.1104968153899950,1,36,1.0557379198808100,-0.2854256480952960,1,0,0,1,0,0
-0.8871214871592670,1,51,-0.6013988554169660,-0.4420637771557010,1,0,0,0,1,1
-0.8103816177324000,1,55,0.004974981107061890,-0.4181047773659230,0,0,1,0,0,1
-1.040601226013000,0,23,-0.5956148916372470,0.027357175247233400,0,0,0,1,0,2
0.5709360319511920,0,41,-0.6514218348027000,-0.3919161833928090,0,0,0,1,0,0
1.9522536816347800,1,34,2.823712367339770,0.41887025876853100,0,0,0,0,1,0
1.2615948567929900,1,46,2.8740910033852100,0.3418761579948200,0,0,1,0,0,1
-1.040601226013000,0,22,-0.36013903050473600,-0.45558754515298200,0,0,0,0,1,2
0.5709360319511920,1,34,-0.4789698913902290,-0.4708109218310030,0,0,0,0,1,0
-0.11972279289060400,0,27,-0.31510562849091500,-0.18986377936856000,0,0,0,1,0,2
0.34071642367059300,1,33,-0.5684084551868610,-0.42660282076962000,0,0,0,0,1,0
-0.8871214871592670,1,51,-0.6627067946547830,-0.44242928439887100,1,0,1,0,0,1
-0.8871214871592670,0,24,-0.13987073661710700,-0.39162377759827300,0,0,0,1,0,2
0.5709360319511920,0,47,-0.6807025024290270,-0.5553710225383290,1,0,0,1,0,1
0.1104968153899950,0,28,-0.6707648842294010,-0.4533945016939640,0,0,0,0,1,2
-0.8871214871592670,0,23,-0.42243086663326800,-0.3086536333987350,0,0,0,0,1,2
0.03375694596312850,0,29,-0.5042033419911600,0.6479884741495010,0,0,0,0,1,2
-1.1173410954398700,0,29,-0.6118816407592050,-0.12332318574950400,0,0,0,1,0,2
-0.8871214871592670,0,28,-0.5556151995735490,-0.42409909615390700,0,0,0,1,0,2
0.03375694596312850,0,27,-0.4080877787145290,-0.4868018637196810,1,0,0,0,1,2
0.26397655424372700,0,34,1.3812572207348500,1.0345854852501700,0,0,0,1,0,0
-0.6569018788786680,1,23,-0.519878195358281,-0.4800582550831980,0,0,0,0,1,2
0.7244157708049250,1,60,-0.626087138875284,-0.10819118588227500,0,0,0,1,0,1
-0.19646266231747000,1,32,0.3871059956704130,-0.2580857063061980,0,0,0,0,1,2
-0.6569018788786680,0,25,-0.014747089285455500,0.5959767934464430,0,0,0,1,0,2
1.415074595646720,0,41,-0.6683869170740040,-0.47247397978742600,0,0,0,1,0,0
0.8778955096586570,1,56,1.8416586607733100,1.8789072169723300,0,0,0,0,1,1
-1.040601226013000,0,26,-0.49879320710923200,-0.39637537175948000,0,0,1,0,0,2
-0.19646266231747000,1,34,-0.10183883833484000,0.09137576888841840,0,0,0,1,0,0
0.26397655424372700,0,37,0.81307364056785,-0.1430788522428300,0,0,0,1,0,0
0.26397655424372700,0,30,1.9624754876783200,0.13521836270663200,0,0,1,0,0,2
0.34071642367059300,1,45,1.4102756889259200,0.6374253148218950,1,0,1,0,0,1
-0.8871214871592670,1,57,-0.4733209213791570,-0.48592464633607300,0,0,1,0,0,1
-1.040601226013000,0,41,-0.2585977561421020,-0.4064268209466480,0,0,0,1,0,0
-0.8871214871592670,0,27,-0.6718863709227760,-0.5071240664399200,0,0,0,0,1,2
0.9546353790855240,1,47,-0.6712607267257770,-0.5119487620497610,0,0,1,0,0,1
0.6476759013780590,1,34,1.704902185031910,0.17290215947743500,0,0,0,1,0,0
-0.8103816177324000,1,46,-0.29050820622303200,-0.37261740095344500,0,0,0,0,1,1
-0.4266822705980690,0,27,0.7194398858071130,-0.16976088099422300,0,0,0,1,0,2
1.5685543345004500,0,50,-0.5169706372643470,0.576678011007079,0,0,0,1,0,1
-0.5034221400249350,1,27,0.12429908845491900,0.4663313742941260,0,0,0,0,1,2
-0.5801620094518020,1,35,0.5470943797891530,-0.10484679460727200,0,0,0,0,1,0
-0.8871214871592670,0,22,-0.23584871009107800,-0.43118993667140000,0,0,0,0,1,2
0.801155640231791,0,37,-0.21287380908097200,-0.20813914152704900,0,0,0,0,1,0
1.0313752485123900,0,30,-0.6501212217624670,-0.3388810824088750,0,0,0,1,0,2
-0.8871214871592670,0,22,-0.5410696210018400,0.013888233336427400,0,0,0,0,1,2
-0.8871214871592670,0,24,-0.7107360199189610,-0.5553710225383290,1,0,0,1,0,2
1.4918144650735900,0,29,-0.6805026078100680,-0.5539638196521260,0,0,0,1,0,2
-0.27320253174433700,1,56,0.38516416222910700,-0.2903782712402470,1,0,1,0,0,1
-0.6569018788786680,0,30,-0.6401420670186420,-0.4456457481387650,0,0,0,1,0,2
-0.8871214871592670,0,30,-0.10832113526390600,-0.4365811685081540,0,0,0,0,1,2
-1.1173410954398700,0,22,-0.4628589043090180,-0.4290334439366990,0,0,0,0,1,2
-0.6569018788786680,1,29,0.15926766660250500,-0.39454783554363100,0,0,0,0,1,2
0.5709360319511920,0,37,-0.3736929240836930,0.9832499929469720,0,0,0,1,0,0
-0.6569018788786680,0,35,-0.34454984626002500,-0.025385519942164300,0,0,1,0,0,0
2.566172637049720,1,47,0.8230320270395750,3.5118108258332700,0,0,0,1,0,1
-0.8103816177324000,1,24,-0.10323290859952100,-0.35732092282679000,1,0,0,0,1,2
-1.1173410954398700,0,25,-0.5485539870597090,-0.45754300890394100,0,0,0,0,1,2
-0.5034221400249350,1,38,-0.4409561653460500,-0.4530289944507940,1,0,0,0,1,0
1.4918144650735900,0,32,-0.25613152383028300,3.086689351302520,0,0,0,1,0,2
0.26397655424372700,0,47,2.3893205920719700,0.102249609372719,1,0,1,0,0,1
-0.27320253174433700,1,34,-0.5308023064826340,-0.23743454706710600,0,0,0,0,1,0
-1.1173410954398700,0,31,-0.35414219193599600,-0.5232063851393900,0,0,0,0,1,2
1.108115117939260,0,32,0.23761856913199900,0.18330084054561500,0,0,0,1,0,2
-0.8103816177324000,0,27,-0.34317135219941900,-0.43197577724421500,1,0,0,1,0,2
0.1104968153899950,0,29,-0.561663958822538,-0.1372124609899550,0,0,0,1,0,2
0.1104968153899950,0,24,-0.5035517374540370,0.14031718874885000,0,0,0,1,0,2
-0.8871214871592670,1,36,-0.4603770957931240,-0.07087289635464200,0,0,0,0,1,0
-0.8871214871592670,0,24,-0.08683635777694110,-0.4067557774655010,1,0,0,1,0,2
-0.11972279289060400,1,34,-0.6765073114649210,-0.525838037290212,0,0,0,0,1,0
-1.1173410954398700,0,22,-0.4119844257672030,-0.10276340332120400,0,0,0,1,0,2
2.566172637049720,1,34,-0.6639399108106920,-0.1558533303916130,0,0,0,1,0,0
-1.040601226013000,0,22,-0.3747495099267560,-0.5023176461922370,1,0,1,0,0,2
0.1104968153899950,1,38,-0.6787554769196950,-0.5553710225383290,0,0,0,1,0,0
-0.19646266231747000,0,31,-0.3409543391527940,0.14457534813177800,0,0,0,1,0,2
-0.19646266231747000,0,26,-0.5139436616058400,0.3554547520785760,0,0,0,1,0,2
-0.34994240117120300,0,26,1.1076897525377900,-0.02260766489407410,0,0,0,0,1,2
1.4918144650735900,1,48,2.4417526910212400,0.1299550584049880,0,0,0,0,1,1
-1.1173410954398700,1,43,-0.4238483012040610,0.02099734921607940,0,0,1,0,0,0
-0.5034221400249350,1,47,-0.6728287312692920,-0.46357387841624200,0,0,0,1,0,1
0.34071642367059300,1,41,-0.6556326019708800,-0.427662791774812,1,0,0,0,1,0
-0.6569018788786680,0,24,0.3354033822786300,-0.30247656098916600,1,0,0,0,1,2
1.2615948567929900,1,50,-0.6301784884788920,-0.3567543865998770,0,0,0,1,0,1
0.41745629309746000,0,24,0.409577266082106,1.3449925115120900,0,0,0,1,0,2
0.34071642367059300,1,38,-0.6745135573433660,-0.338314546181962,1,0,0,1,0,0
-0.9638613565861330,1,43,-0.12010193761236500,-0.4017848789583920,0,0,1,0,0,0
-1.040601226013000,0,39,-0.4117455906380590,-0.4001583717262870,0,0,0,0,1,0
2.3359530287691200,0,27,4.51868114630086,0.4623838960678920,0,0,0,0,1,2
-1.040601226013000,1,42,-0.6715904230453570,-0.509865370763693,0,0,1,0,0,0
0.5709360319511920,1,36,-0.6954375914836440,-0.5553710225383290,1,0,0,0,1,0
-0.6569018788786680,0,36,0.541533674934503,-0.19900146044780500,0,0,0,0,1,0
-0.4266822705980690,0,31,0.49749974601547200,-0.06277691091843170,0,0,1,0,0,2
1.108115117939260,0,38,-0.6648874632252330,-0.47006163198250500,0,0,0,1,0,0
1.4918144650735900,1,40,1.0990475553103700,0.03126810274914990,1,0,0,1,0,0
1.2615948567929900,0,45,4.525430834733210,0.7828058207926700,0,0,1,0,0,1
1.0313752485123900,0,35,3.0350399200885600,0.8076420379660560,0,0,0,0,1,0
1.1848549873661200,0,33,0.4544600981232060,0.20974528958894800,0,0,0,0,1,0
-0.8871214871592670,0,37,-0.04735327648171970,0.07178458065451880,1,0,1,0,0,0
0.03375694596312850,0,28,1.323700550645010,0.3318795348941260,0,0,0,1,0,2
1.415074595646720,1,44,-0.6589373532687180,-0.4618194436490270,0,0,1,0,0,0
-1.1173410954398700,1,37,-0.3991340574056180,-0.4171361831715230,0,0,0,0,1,0
-0.8871214871592670,0,23,-0.15500301887562800,-0.38954038631220500,1,0,0,0,1,2
-1.1173410954398700,0,24,-0.5147847766258710,-0.461563588578808,0,0,1,0,0,2
-0.8871214871592670,0,24,-0.33561170115518900,-0.432341284487385,0,0,0,1,0,2
-1.1173410954398700,0,23,-0.43497230694737200,-0.31413624204628200,1,0,0,0,1,2
-0.8871214871592670,1,26,-0.1678611753392500,0.39381473724924400,0,0,0,0,1,2
0.18723668481686100,0,34,1.4689642298451900,0.08220153708485720,1,0,0,0,1,0
-0.8103816177324000,1,33,-0.22433529924590100,-0.4469067481277000,0,0,0,0,1,0
-0.6569018788786680,0,35,-0.5720532869403280,0.10789669627969200,0,0,0,1,0,0
-0.11972279289060400,0,27,0.3571399750648020,-0.3246445752874130,0,0,0,0,1,2
0.34071642367059300,0,31,-0.6336364057834640,-0.1900648083523040,0,0,0,1,0,2
0.5709360319511920,1,50,2.7284794556273700,0.37661762145810600,1,0,1,0,0,1
-0.19646266231747000,0,41,-0.37994157795163900,-0.30688092326936200,1,0,0,0,1,0
-0.8103816177324000,0,28,-0.5653451350521800,-0.5136118200061830,0,0,0,1,0,2
-0.8871214871592670,0,39,-0.05442487313161010,-0.32144638690967700,0,0,0,1,0,0
-0.8871214871592670,0,27,-0.24136528236751600,-0.4100818933783460,0,0,0,0,1,2
0.1104968153899950,0,32,-0.6427121406909590,-0.4490449655002440,0,0,0,1,0,2
-1.040601226013000,0,40,-0.6791111335794000,-0.5444971820540290,0,0,0,1,0,0
-1.1173410954398700,0,40,-0.47330794120909400,-0.4472174292843950,0,0,0,0,1,0
0.6476759013780590,1,75,-0.5160698134620290,-0.3410558505057350,0,0,0,0,1,1
-0.5034221400249350,0,27,-0.17058701105231400,-0.40441653110921500,0,0,0,0,1,2
1.2615948567929900,0,25,-0.016104815073962400,-0.2770372568645500,0,0,0,1,0,2
-0.8871214871592670,1,46,-0.3747053773485450,-0.4269500526506310,0,0,1,0,0,1
-0.8871214871592670,0,26,-0.05541655812436270,-0.3714843284996190,0,0,0,0,1,2
-1.040601226013000,0,28,-0.32982254530744500,-0.4081447049895460,0,0,0,0,1,2
-0.19646266231747000,0,26,0.9585346183529670,-0.09773767872762010,1,0,0,0,1,2
-0.04298292346373780,0,28,0.1951760090625950,1.8626604200134400,0,0,0,1,0,2
1.7987739427810500,0,29,-0.5923594649856450,-0.284438778538738,0,0,0,0,1,2
-0.8871214871592670,1,25,-0.23015560750179400,-0.4303309946499510,0,0,0,0,1,2
-0.19646266231747000,1,48,-0.6103629608619260,-0.05278028781773850,0,0,0,0,1,1
-0.04298292346373780,1,33,-0.4672903343682550,0.6994336186256460,0,0,0,0,1,0
-0.5034221400249350,1,43,-0.5193070678755440,-0.5553710225383290,0,0,1,0,0,0
0.41745629309746000,1,48,2.2513621525828000,0.21255969536135500,1,0,0,1,0,1
2.6429125064765800,0,29,0.6516107091300440,2.377276343034310,0,0,0,1,0,2
-0.8871214871592670,0,29,-0.1557818290793600,-0.253608242577368,0,0,0,0,1,2
-0.04298292346373780,1,38,-0.5164332582237710,0.25134001386166800,0,0,0,1,0,0
0.49419616252432600,0,37,-0.5412046147704870,0.3940705923194630,0,0,0,1,0,0
-0.6569018788786680,0,37,-0.5897011261569050,-0.026171360514979300,0,0,0,1,0,0
-0.11972279289060400,1,25,-0.6622602768046430,-0.5322709647700000,0,0,0,0,1,2
-1.1940809648667300,0,23,-0.5453556731563810,-0.4835122985311530,0,0,1,0,0,2
-0.27320253174433700,0,49,0.24810914257627500,-0.3728732560236640,1,0,1,0,0,1
-0.9638613565861330,0,48,-0.14079232869152300,-0.38723769068023600,0,0,0,1,0,1
-0.8871214871592670,0,27,-0.4893306631338830,-0.43418709606539200,1,0,0,0,1,2
-0.5034221400249350,0,32,-0.21287380908097200,-0.37835586467121000,0,0,1,0,0,2
-0.34994240117120300,1,34,-0.66924360829811,-0.52247537065305,0,0,0,1,0,0
0.7244157708049250,0,58,-0.6807025024290270,-0.5553710225383290,1,0,0,1,0,1
0.26397655424372700,0,33,-0.47075863580887700,-0.34480229974822500,0,0,0,0,1,0
1.4918144650735900,0,28,-0.6807025024290270,-0.5553710225383290,1,0,0,0,1,2
-0.7336417483055340,0,36,0.009201324479316520,-0.039146867647506100,0,0,0,0,1,0
2.25921315934225,1,40,-0.6079123047541820,-0.044994983538222400,1,0,0,1,0,0
-0.8871214871592670,0,26,-0.6735997533709870,-0.5207209358858350,0,0,0,1,0,2
-0.8871214871592670,1,33,-0.13088586290004700,-0.42737038598027600,0,0,1,0,0,0
0.6476759013780590,1,31,0.8873305974597240,-0.06376378047499000,0,0,0,0,1,2
-1.040601226013000,0,27,-0.6639632751168040,-0.4975477766688720,0,0,0,1,0,2
0.801155640231791,1,44,0.5825120718208910,2.0801920557859200,0,0,0,0,1,0
0.1104968153899950,0,30,1.292831110203070,-0.05842737472471140,0,0,1,0,0,2
-0.5034221400249350,0,28,0.15828896177981400,-0.1862452576611800,0,0,0,1,0,2
0.49419616252432600,1,32,1.0521943334538300,-0.025385519942164300,0,0,1,0,0,2
0.34071642367059300,1,46,-0.132838080477403,1.6462618566947700,0,0,0,1,0,1
0.34071642367059300,0,38,0.2511958270170680,-0.30309792330255500,0,0,0,1,0,0
2.1057334204885200,1,46,1.469278349960690,-0.011752099771931900,0,0,0,0,1,1
-0.5034221400249350,0,25,0.36715547428480100,-0.3139534884246970,1,0,0,0,1,2
0.5709360319511920,1,46,-0.5350727824331010,-0.4403276177506450,0,0,0,0,1,1
0.8778955096586570,0,33,-1.5536423034185600,5.799685139092290,1,0,0,1,0,0
-0.8871214871592670,0,22,-0.6807025024290270,-0.5553710225383290,1,0,0,0,1,2
-1.040601226013000,1,43,-0.6470267492196360,-0.5188202982213520,0,0,0,0,1,0
-1.1940809648667300,0,27,-0.533123160889757,-0.45540479153139700,1,0,0,0,1,2
-0.27320253174433700,0,29,-0.6807025024290270,-0.5279579793005970,0,0,0,1,0,2
0.26397655424372700,0,31,1.8607057623225900,0.11030904408461200,0,0,0,1,0,2
-0.34994240117120300,1,29,-0.6605442983224190,-0.39610124132710200,0,0,0,0,1,2
0.34071642367059300,1,36,1.5478577034832800,0.04239779830366930,0,0,0,0,1,0
0.8778955096586570,1,36,0.029676244735441900,-0.3412203287651620,0,0,0,1,0,0
1.0313752485123900,0,34,-0.5628425582641860,0.0440425808979333,1,0,0,1,0,0
-0.5034221400249350,0,37,0.5208744362634940,-0.27570315542698100,0,0,0,0,1,0
2.1057334204885200,0,36,-0.6807025024290270,2.4052376471368000,0,0,0,1,0,0
-0.8871214871592670,1,40,-0.2801318582753040,-0.4163686179608660,0,0,1,0,0,0
-1.1173410954398700,0,25,-0.42513074200620700,-0.3452043577157120,1,0,0,1,0,2
0.26397655424372700,0,27,-0.6333612261781450,-0.3191254159155490,0,0,0,1,0,2
-0.4266822705980690,0,26,-0.6473175050290300,-0.3338005317288150,0,0,0,0,1,2
2.566172637049720,1,36,-0.5573156018516990,0.12176769615798500,0,0,0,0,1,0
1.0313752485123900,1,27,-0.6671641850541450,-0.460065008881812,0,0,0,0,1,2
-1.040601226013000,1,55,-0.49154767618050800,-0.3927202993277820,1,0,1,0,0,1
-0.8103816177324000,0,27,-0.509592708600988,0.30559956411022000,0,0,0,1,0,2
1.7987739427810500,1,38,-0.6257885949638530,-0.20534301111680000,0,0,0,0,1,0
