date,ANTM,SPY,EWJ
2014-05-14,0.0052774967435900155,0.03768590927313098,-0.05666763260517371
2014-05-15,-0.0085520995163485,0.07235060488701395,0.04307432915496534
2014-05-16,-0.001366458818662819,-0.010451067290912719,0.01700406541335675
2014-05-19,0.01402548919403479,-0.02352938303195551,0.019406789893813947
2014-05-20,-0.012903771484237714,0.005202617290028355,0.0004881841358235217
2014-05-21,-0.02674298867936553,-0.052846642455159465,-0.05415695753850003
2014-05-22,-0.011675886921896028,-0.013661217778606294,-0.02279991889341515
2014-05-23,-0.019896963442563198,-0.013413082361152906,0.025865679759441207
2014-05-27,0.0494834074487156,-0.0011821513851948406,0.052485342385498956
2014-05-28,-0.0067357425576684005,-0.00784140665338251,-0.02102278806363511
2014-05-29,-0.00895494072219949,-0.04369220826372222,-0.0695165342786388
2014-05-30,-0.012895908297335223,0.0018711588886874964,0.028123650151074875
2014-06-02,0.005687886169048584,0.04233466946147946,0.04614740377322546
2014-06-03,0.0009720772453485349,0.04404957578468882,0.03113774661128632
2014-06-04,-0.00679793260184125,-0.024456513904825616,-0.02806815359190018
2014-06-05,0.020800029296446754,0.02858819198592677,-0.004979116666450234
2014-06-06,-0.010971797753024592,-0.12371727906169705,-0.023618871190472013
2014-06-09,0.017608725240104706,-0.005204901365797432,-0.04428045924465218
2014-06-10,-0.009084598683348544,0.01994767865892233,0.01812525593033798
2014-06-11,-0.03719549241150433,-0.010419976010142107,-0.019382707119665055
2014-06-12,-0.02974517875647975,0.07565197798136092,0.057793566862339274
2014-06-13,0.019721462428232917,0.009789223135941993,0.01655323425045685
2014-06-16,0.029605889178460076,0.03206553488406172,-0.006193809563545871
2014-06-17,0.0198521913196259,0.0076589697063100814,0.007941319506888256
2014-06-18,-0.013180862293050377,-0.07529034823720471,-0.06741798848792169
2014-06-19,-0.04316674162247014,-0.08095539974421362,-0.01957006658200089
2014-06-20,0.008135361854892276,-0.06361796290152488,-0.04090313774134757
2014-06-23,-0.016781322050740566,0.031897664643984136,0.05765946159514068
2014-06-24,-0.005036353788431147,0.09483062392413077,-0.010860179423396787
2014-06-25,0.034027018129693554,0.006699639831430293,0.08098707385351989
2014-06-26,0.05520801865323666,0.025352546244401086,-0.09814963766685991
2014-06-27,0.08668385798904832,-0.06675941362841031,-0.0786128574929692
2014-06-30,0.16293777809540155,-0.011094531281375164,0.0424785009742239
2014-07-01,-0.004214822057143408,-0.04336908201635048,0.01543998482993758
2014-07-02,-0.038044935349832,-0.02608085074758193,-0.0033154171940779076
2014-07-03,-0.03371592356740205,-0.04942487899339898,0.023399865138623133
2014-07-07,0.010787959725437668,0.09245611049130731,0.013561943047478708
2014-07-08,-0.006186235568610643,0.12114912184971027,-0.032953643587250614
2014-07-09,0.000380312228154045,-0.005248501824183349,-0.057404210280792234
2014-07-10,-0.0008243033564170332,0.07526384635544936,0.0765497647484894
2014-07-11,0.011910805907155764,-0.045749754510385765,0.0004507689977129026
2014-07-14,0.013144379636351733,0.08908050275218005,-0.050236536452413105
2014-07-15,-0.007277001021796625,0.06890253289958093,-0.005218228687482673
2014-07-16,0.0033542121676942704,-0.01910526880213781,-0.0011921411806372628
2014-07-17,0.003236014527573716,0.22961196446555476,-0.016471770750882908
2014-07-18,0.017791072028232713,0.11577590007913818,-0.00970873341073053
2014-07-21,-0.024195148302395664,-0.018205619244370252,0.011519656546389534
2014-07-22,-0.006648146171634783,0.12187097557837234,-0.010055775020627045
2014-07-23,0.012310826911607342,-0.01058811578022767,0.003671558068500058
2014-07-24,0.015904982486468433,-0.13088329291281098,0.006096775987496139
2014-07-25,-0.15462763180739358,0.05102628000490239,0.0020603820902889147
2014-07-28,0.03330858270304182,-0.15935723708604788,0.042452813297449765
2014-07-29,0.024113478398671173,0.0976810524768652,0.007077424029606982
2014-07-30,0.10943554183816728,-0.14615937365888865,0.022926288292398178
2014-07-31,-0.005168298929413506,-0.1413002204753242,0.04831622274489855
2014-08-01,0.006291864468756847,-0.040829787798936534,-0.035560793481750785
2014-08-04,0.0048338777766469,0.037540896661546475,-0.017532927297421175
2014-08-05,0.0025313130177823107,-0.13870934812963776,0.011623139971009167
2014-08-06,0.01015086088453021,0.08919465770449175,-0.011140932322759589
2014-08-07,-0.0750415646555731,-0.04225647640826491,0.020914136476327783
2014-08-08,-0.009990337118405135,0.017129524602840673,-0.09815569849616979
2014-08-11,0.03426930125295902,0.1431370103374735,0.04516560048735985
2014-08-12,0.010705080358139996,0.002166392762345204,-0.006260596173267796
2014-08-13,0.07334179481830261,0.06187430450841902,0.020442467762814998
2014-08-14,-0.0449073808144822,0.11699664182755076,0.04325030401518515
2014-08-15,-0.012075465670057461,-0.12944090828876598,-0.0011591175996561454
2014-08-18,0.001680676232045597,0.15315202646514614,0.048836953343539435
2014-08-19,-0.061775465411269215,-0.039427638990698455,0.039282945181211115
2014-08-20,-0.025443063124141685,0.03502381096424467,-0.023151375595621304
2014-08-21,-0.009175046567752476,-0.010871229048150854,-0.031246281522107955
2014-08-22,0.003619812944866796,0.004798764145876433,0.02860273064296881
2014-08-25,0.025834600224838633,0.03589585276524199,-0.02721573708474201
2014-08-26,-0.028045757292105566,-0.025282604424818778,0.02262499642732152
2014-08-27,-0.021367906820276006,-0.03539817565141301,-0.028666613865635737
2014-08-28,0.005071800416043715,0.1338183737842602,0.03563554862512697
2014-08-29,0.0027368911625376136,-0.08035708714599998,0.027551139208127795
2014-09-02,0.05714772976571769,0.03731787430158939,-0.024280774692356566
2014-09-03,-0.014603861322555423,0.0943258527784645,-0.012855279663922636
2014-09-04,0.005404090545595874,0.010290015215221215,-0.007287895661333477
2014-09-05,-0.012786069253574284,-0.0005291169296752773,0.01877479742616628
2014-09-08,0.004372221533374132,0.13552139105867567,-0.0056704344790518
2014-09-09,0.009692033714328252,0.07976108927674352,0.04063204235010365
2014-09-10,-0.015699991385907164,0.10293499007260443,-0.004795000978461417
2014-09-11,0.024462786769473777,0.03856542913550964,0.015486917040117953
2014-09-12,-0.006534390620204,-0.04813483950870179,-0.022819698160717827
2014-09-15,0.03248075035949838,0.016073494536776534,0.045664736474642975
2014-09-16,0.0023593920405113877,-0.007519759869480502,0.011055826753951559
2014-09-17,-0.0009415254798572636,-0.1351177197294442,-0.019573559348793568
2014-09-18,-0.02890128541462722,0.1462418899852409,0.09480906220232943
2014-09-19,-0.03372422267268205,-0.08418538309868295,0.018364937974344908
2014-09-22,0.05708065994258815,0.12431111559617636,0.015087480791938557
2014-09-23,0.002692036805101994,-0.06335662587146595,0.021165261634036536
2014-09-24,0.0011844717209863465,-0.06694730503319635,0.004890549985707482
2014-09-25,0.07681993337503124,-0.06521199425256685,-0.004750833959867751
2014-09-26,-0.04958616217636824,-0.021756759889545618,-0.026545597363768603
2014-09-29,-0.11549197144209833,-0.03794314094085016,0.042219820629991966
2014-09-30,-0.04185171300347146,-0.014622407758252853,0.008492128197939985
2014-10-01,-0.07685841329737153,-0.14293402958797685,0.058830216913809075
2014-10-02,-0.015222480379069037,0.031147124098391044,-0.15905425614522284
2014-10-03,0.023068039695646525,0.1808469118431012,0.057023629408614385
2014-10-06,-0.015179635831394922,-0.05027269549525881,0.036479888506058766
2014-10-07,-0.01639251956742882,-0.11052154019883442,-0.010919466707124181
2014-10-08,-0.008445490230752029,-0.08813663996862653,-0.048051714413861024
2014-10-09,0.007726372889210853,-0.1749813574835748,-0.04353690578083236
2014-10-10,-0.03729918300813906,0.01311921657946813,-0.03821299627024355
2014-10-13,-0.09370080034226436,-0.05760552764418425,-0.08117001199508556
2014-10-14,-0.08725703401380946,-0.10086083111875888,-0.0038648040669693184
2014-10-15,-0.07906236513857157,-0.25264688690633763,-0.17373852781989974
2014-10-16,0.010063822093835717,0.03552094210356227,-0.0259613510284753
2014-10-17,0.08637077099723223,0.27956926900636814,0.15230255120663172
2014-10-20,0.03817621257190629,0.05803784011944535,0.01765365813515285
2014-10-21,0.07816029326610974,0.1664415954026658,0.008495349774331307
2014-10-22,0.030609106664768237,-0.05731064270799524,0.07983194105938196
2014-10-23,0.050784127428249115,0.08255120108932346,0.019160205294480592
2014-10-24,-0.0026057482926078457,-0.03695194413332814,0.021542652857536204
2014-10-27,0.011557170157164509,-0.01550235210025086,0.012314610729915021
2014-10-28,-0.025510469651073953,-0.045499607723243796,0.007273028674117721
2014-10-29,0.14363646735552005,-0.04465677550399827,0.028544229035199264
2014-10-30,-0.057141023833174875,0.01793670598289654,-0.043584682579879575
2014-10-31,-0.06026619414084844,-0.10027764082193957,-0.06278744928547986
2014-11-03,0.040405477337190465,0.02183976654282449,-0.04353583911877723
2014-11-04,0.004008009751001351,0.09362292706384823,-0.19776590383255832
2014-11-05,-0.02429623008460946,-0.06224109450055337,-0.013282475798194193
2014-11-06,-0.01312073009143122,0.024125041212996523,0.024752474160326665
2014-11-07,0.010007142780916967,-0.130059712701855,0.03031385706707823
2014-11-10,0.04451519080117072,-0.08199849313936358,0.09695496106819146
2014-11-11,-0.02866049208879895,-0.03309793210876533,0.0036740546014866204
2014-11-12,-0.013881107637707113,0.025923841761972044,-0.058182410987761335
2014-11-13,-0.02100870554365708,0.13472008836583882,-0.024703796601861505
2014-11-14,-0.0015895991314464064,0.0417076913538148,0.007104020066698857
2014-11-17,0.026849026425099787,-0.11160977806175254,-0.06652458715814524
2014-11-18,-0.02903659015254567,0.014357909705417615,0.044890070564878926
2014-11-19,0.028235494980889397,0.08414150962868172,0.03459614267059685
2014-11-20,0.01355355439395911,-0.010396535995838452,-0.03335911929986479
2014-11-21,-0.04276358248973422,-0.1336427938651492,0.05969589113550955
2014-11-24,0.015206625524958328,0.028341828325857854,0.07392064682886723
2014-11-25,-0.05719201356262105,-0.008501306740556158,0.020729418976887626
2014-11-26,-0.0006841477830081821,0.034020199049434874,0.029161140736741253
2014-11-28,-0.020082153939396608,-0.08479337993507641,0.006604489865379648
2014-12-01,0.037959922914651445,0.21744850328539478,0.05222003176654577
2014-12-02,0.0008974925048774729,-0.05641580415594549,-0.008029364162820185
2014-12-03,-0.0006724922656563548,-0.089301656845996,-0.01670539177890651
2014-12-04,-0.024375656099999587,0.07878193260451782,-0.017076806710571213
2014-12-05,0.019773130553682794,-0.13401523766705092,-0.01470067598527025
2014-12-08,0.00894335077750763,0.1665669668586911,0.05588211135603438
2014-12-09,0.046554946531986996,0.15572932440586196,0.033227717416020264
2014-12-10,0.028896795704243416,0.1092381021044786,0.08561952495834246
2014-12-11,-0.0014527072267009888,0.00929814507570148,0.05107647350502076
2014-12-12,0.05084863738155487,-0.15470783627515483,-0.06138868973229461
2014-12-15,0.07871315501497711,-0.11859816208362073,-0.02448450697607374
2014-12-16,0.012222691596917912,-0.0037502615319791044,-0.0028857021709816078
2014-12-17,-0.05283672708753584,-0.0018681493264187665,-0.00619743870556233
2014-12-18,0.1004877534135521,0.24528008138574642,0.1451092474734238
2014-12-19,0.05363558803740498,0.08451718514649698,0.00986363313900207
2014-12-22,-0.01318513997244386,-0.09243221035332794,0.06886692293571617
2014-12-23,0.027049126325726758,0.17539886308491115,-0.01711787417230537
2014-12-24,0.005392125572433293,0.04780921199760835,-0.012967359110601095
2014-12-26,0.06632398621803315,-0.00891455375410588,-0.06367476208227685
2014-12-29,-0.10485309381413543,0.08280421640365798,0.12074973020739721
2014-12-30,-0.018884821465075197,-0.00696313130287074,0.014438440859998458
2014-12-31,-0.037538877571048124,0.1788658384160362,0.002882655836292658
2015-01-02,-0.022273743299467297,0.11593447800732304,0.01212606284469775
2015-01-05,-0.05889509091049083,-0.49102299048214526,0.04792335608399112
2015-01-06,0.019845437508808517,0.23631233890237335,0.04878050602148809
2015-01-07,-0.009963791830075897,0.06651884069786917,-0.0391634545231746
2015-01-08,0.026378284174910505,0.0336940460647599,-0.06656021360916686
2015-01-09,0.001463012320556456,-0.009195220226651424,-0.007832885733381145
2015-01-12,-0.024256583211134553,-0.07803338225863987,0.03811250307824965
2015-01-13,0.0175364499588061,-0.004853548783273265,-0.004895091456224243
2015-01-14,-0.0023727407659439592,-0.07928047206109268,-0.004831353609045075
2015-01-15,0.006025376230173185,-0.03765432212780784,-0.018095131123211705
2015-01-16,0.024410068946739027,0.0001487256112248092,-0.04485796687351917
2015-01-20,0.035117880183687555,-0.33950618469652394,-0.01232940833294549
2015-01-21,0.023286548011398178,0.3602243192190595,-0.013245684284418413
2015-01-22,0.045681998315880934,0.09893252286015985,-0.048478977406874235
2015-01-23,0.044290926089888605,0.12404894596706251,-0.05642953559753572
2015-01-26,0.03943714772178586,-0.25783396644864043,-0.03635578882178636
2015-01-27,0.004595156833314684,0.03968533356328363,-0.026677102162766086
2015-01-28,-0.05927801964186352,-0.3395230684137729,0.013646814598241797
2015-01-29,-0.01879230183314884,-0.009921182062731626,0.14085301633940484
2015-01-30,0.015067282340654575,0.0037680308997353196,0.05801264804139272
2015-02-02,0.054030866766193286,0.1373767454414596,-0.007404594287182764
2015-02-03,-0.042435977146124904,-0.0887880154995424,0.05731818683651002
2015-02-04,-0.02640699057621121,0.1694232653446367,-0.07698487613227045
2015-02-05,0.013091645834636623,-0.368657975811038,0.01886793027850775
2015-02-06,-0.018555325750777563,-0.3804402827050568,-0.019658160511901945
2015-02-09,0.015800157089624234,0.28086335316425737,0.03719854467380568
2015-02-10,-0.007046007367174978,-1.507997213376036,-0.019519985955033126
2015-02-11,-0.05382248978844817,0.5726408895113498,-0.023718789337546897
2015-02-12,-0.021225403773378337,-2.0679548444057474,0.00029268982874586236
2015-02-13,-0.01250542216278705,0.8001279047264578,-0.01882559543139306
2015-02-17,0.03550254275018205,-0.3087066626348174,-0.059548663287401715
2015-02-18,-0.020429790971077444,0.18832419838308978,0.054862583673585874
2015-02-19,-0.02172188721655277,0.018437382328114094,-0.009419758173180526
2015-02-20,-0.0028031807269718323,-0.02687370478165696,0.09752152552604842
2015-02-23,-0.033140998995300874,-0.27601195398642764,0.3460226518549778
2015-02-24,-0.026319812693109124,-0.04327705048090991,0.24679861703776074
2015-02-25,-0.009743836458146915,-0.057785311335615375,0.022001995261154428
2015-02-26,-7.937993672102461e-05,0.04412373725587071,-0.002417047157073693
2015-02-27,-0.0009522849214088636,-0.025249115424993973,0.0222572455458111
2015-03-02,0.01969974807372421,-0.00040905355844822466,-0.000284527930401568
2015-03-03,0.0013242643845310376,0.048281542640127295,-0.008439211490464116
2015-03-04,0.008324294739763927,0.0526931607331671,0.03178183092010023
2015-03-05,0.0004628929839440854,-0.058707197348129014,0.0635136551302733
2015-03-06,-0.017968688439646274,0.11712184217981347,0.09432930204219081
2015-03-09,0.00973771528872347,-0.0027033108394314276,0.0029239719652849328
2015-03-10,0.022865165528236586,0.10218033010827399,0.050366954599489144
2015-03-11,0.010948909130036544,0.03624894246469057,-0.03541348847433867
2015-03-12,-0.011206417133176383,-0.02631307646795833,-0.022425092020547877
2015-03-13,-0.018026886642039996,0.011339534738403101,-0.02111247979083819
2015-03-16,-0.0011619016111551472,-0.06182542355975895,0.01804234333537469
2015-03-17,-0.01062428475218924,0.03730589109672655,0.09268688670921188
2015-03-18,0.003448824618271784,0.0010768074000238048,-0.045302008693746565
2015-03-19,-0.02655833705867061,-0.10670107388743977,0.007713361073607983
2015-03-20,-0.02985076135789,-0.10138473953484817,-0.09117338294246602
2015-03-23,-0.006617035599730703,-0.043146175724193436,-0.02260124182957368
2015-03-24,-0.027393822195357798,0.015684123110243586,0.00010904406830158919
2015-03-25,0.037839211998611066,0.17661652588320043,0.03184646510393163
2015-03-26,0.07333169616973345,0.1265526243042434,0.015537451813957714
2015-03-27,0.04588071888384482,-0.07842729982770003,-0.0029141973824543532
2015-03-30,0.113013431361358,-0.03690742017633508,-0.015553290194445735
2015-03-31,-0.03730112854098411,0.02343840319132573,0.09998939300183918
2015-04-01,-0.057726583328612247,0.08599560794298133,0.06988626696252553
2015-04-02,0.012275108128335877,-0.07665537303169245,0.0845121287583327
2015-04-06,-0.018702391069462143,0.03380149794548104,-0.031000886728013155
2015-04-07,0.02380096523112607,-0.08869987959245129,0.005822803352035555
2015-04-08,0.02125706681528383,0.007515155420900088,0.03187712072000137
2015-04-09,-0.005507930720785703,-0.02694899109056681,-0.01785182128049101
2015-04-10,0.026455042637756776,-0.10311573012302389,0.061288090534211026
2015-04-13,0.007672630562681193,0.09429277466425745,0.0428689938294704
2015-04-14,0.010889167924518883,0.03476951054758026,0.02149893179046014
2015-04-15,-0.0484007583910957,-0.06610666306934243,-0.044528890762200124
2015-04-16,0.0260345517081223,-0.02359539258795129,-0.032837029572785004
2015-04-17,0.0037639715743387203,0.12082777754695817,0.059679451529064176
2015-04-20,0.00774844127369223,-0.07313871626693236,-0.013134297111423554
2015-04-21,0.030913200704948296,-0.05397769017131293,-0.020064547652911657
2015-04-22,0.005860429436206793,0.021464456182914704,0.003086768235843085
2015-04-23,0.006966778936059237,-0.06609921446321987,0.038670635636025574
2015-04-24,0.03190770840336088,-0.032754141241844614,-0.049575393415930646
2015-04-27,-0.06334054473835038,0.061690233488030044,0.04987535367078633
2015-04-28,-0.020117939281221187,0.06795174816206861,-0.007026919556550104
2015-04-29,0.08518016015476948,0.010128541126395607,0.026412808423287082
2015-04-30,0.0976055217155728,0.08651494317657304,-0.08341424241208228
2015-05-01,-0.03237099595937909,-0.035139620726751364,0.02267634446655975
2015-05-04,0.19059105060595138,-0.04218270507778632,0.05548418524488452
2015-05-05,-0.17440054251921588,0.03610292221235256,-0.02990576394279909
2015-05-06,0.021025942294372824,0.14135675377409895,-0.0070708138512147745
2015-05-07,0.043990359886986186,0.031720249823999014,0.0274293160955299
2015-05-08,-0.017652895416579995,0.047294297289226295,0.010491858307766444
2015-05-11,-0.033752649095622256,0.12451588225570409,0.0011672900915339346
2015-05-12,0.05474245013397505,0.11541553756537004,-0.03476821547557374
2015-05-13,-0.022079125276697642,-0.0710250857396274,0.022870614908163556
2015-05-14,-0.03982439684255257,-0.026649428184103985,-0.00992099103241495
2015-05-15,-0.039516646962158286,-0.06326425529848523,0.01945630911402685
2015-05-18,-0.0048453070723063485,0.016884254545776578,0.012936487191449464
2015-05-19,-0.023148535273294857,0.952002239555042,0.05567601279522194
2015-05-20,0.03331585884765231,0.48498928582862455,0.02128769940537878
2015-05-21,-0.012185838555830442,-0.09798748564272697,-0.00653929637796602
2015-05-22,0.04600359421883482,0.13740361670901435,0.007507976788013515
2015-05-26,0.07108925688345757,0.18171161118251988,0.11810939568641032
2015-05-27,-0.00015293332622368094,-0.02442957900128606,0.04382358942835907
2015-05-28,-0.007877006033383815,0.04893864142739601,-0.04707341285355904
2015-05-29,0.3146535065870404,-0.04932141667361334,0.01094290924538377
2015-06-01,0.02644384701129765,1.111153678175807,0.08215006472197361
2015-06-02,0.02156109296926656,0.47107836947194814,-0.0730285812132867
2015-06-03,0.050043069478251545,-0.18995432857409256,0.06599888931800979
2015-06-04,-0.005183694701297092,0.17546044628742552,-0.05352312249605329
2015-06-05,0.012892406454219074,-1.4755088997914125,0.07354197712471677
2015-06-08,-0.010905754720730076,0.5867838557279551,0.003388794169923326
2015-06-09,-0.0031007899571484643,-0.011828944131945907,0.046566361820289615
2015-06-10,0.021123138007336006,0.014500888757525199,-0.02503426296312916
2015-06-11,0.013092117401732994,-1.3427626614901396,-0.05255766074989854
2015-06-12,-0.021265257566249973,0.47826086289772396,0.012280310982416776
2015-06-15,-0.17924282597359342,0.12467342691014582,0.004706175633452103
2015-06-16,0.01837707364226071,0.05063965183212027,0.01353175997859779
2015-06-17,0.019228575086285615,-0.4021336919008711,0.22255316164680772
2015-06-18,0.03541655771065899,0.3510331588694384,0.12130376788629149
2015-06-19,0.005722109190587132,0.052573117209409714,0.10047802629792046
2015-06-22,0.08176968155192699,-0.011072089118936423,0.09735360588053665
2015-06-23,-0.040543189335431995,-0.09272916212728166,0.11002420986052297
2015-06-24,-0.03689295722019126,0.04718355283861597,0.05669823683073072
2015-06-25,-0.04810599990577202,0.06765562038946982,-0.04294541890641124
2015-06-26,0.006581591988866986,0.05921304112349168,-0.023566144122427857
2015-06-29,-0.12407739320568933,0.27424295125832177,0.1808463977438206
2015-06-30,-0.006927948250406324,0.01972295331813778,0.015492310636357809
2015-07-01,0.004723779572219922,-0.07755451270047753,0.015439772890164294
2015-07-02,0.007635172248703359,-0.022194894934482234,0.04536543975312779
2015-07-06,-0.04195259639844551,-0.10062756860654609,-0.05016132262066475
2015-07-07,0.01561642172007427,-0.03183805312971688,-0.020763529313157614
2015-07-08,-0.019260000605356042,-0.012987038606951717,-0.1869014147551864
2015-07-09,0.019840879649200338,0.007910516562894654,0.01613896458689057
2015-07-10,0.010146613759011602,0.015580627453570473,0.07233242686878039
2015-07-13,0.03761980853364277,0.1484033396890435,0.047743368197199265
2015-07-14,0.035894950553320815,0.16584667156827226,0.10336899952714051
2015-07-15,0.054024198661949296,-0.009698610910441774,0.06045362818869482
2015-07-16,0.0062482032893392825,-0.024748519730836138,-0.02739577842482932
2015-07-17,0.03672579292937539,-0.12511877106409897,0.011238277746485226
2015-07-20,0.008967270247515868,0.015666247650668597,-0.028288528917069566
2015-07-21,0.002154385128185776,0.058185728243473456,0.005302558235463772
2015-07-22,-0.020576131368791994,-0.01933906313653766,-0.06960392758853917
2015-07-23,0.04672018753636897,0.057395161906372394,0.06525125121606368
2015-07-24,0.00029955305566931045,0.11858036860785459,-0.023270405647550785
2015-07-27,-0.06666264715942949,0.1189498604128969,0.08269231584612702
